entity,dbpedia
Q2407595,Coquimbo_Unido
Q240767,Limp_Bizkit
Q2407678,Texas_Wildcatters
Q24076829,Why_Can%27t_He_Be_You
Q24076839,BeIN_Sports_(Middle_East_TV_channel)
Q240772,Abraham_Wald
Q240774,Frank_Whaley
Q24078067,Scrubbaloe_Caine
Q240783,AC_Omonia
Q24078407,Ritual_Tension
Q2407851,Behabad_County
Q2407862,Americana_(music)
Q2407965,The_River_(American_TV_series)
Q2407976,Bill_Oddie
Q240804,Mute_Records
Q240808,Moe_Tucker
Q2408186,Packed_to_the_Rafters
Q24082,Patrick_Jenkin
Q2408214,Human_Entertainment
Q240823,National_Assembly_of_South_Africa
Q2408308,Thaddeus_Betts
Q2408450,Gmina_So%C5%9Bno
Q24084852,Joey_Fatts
Q2408609,Gasteranthus
Q240864,"Rothesay,_New_Brunswick"
Q240869,Adrian_Grenier
Q240870,M%27Sila_Province
Q2408705,US_S%C3%A9nart-Moissy
Q240872,Lawrence_Kasdan
Q2408777,Comic_Relief_Does_Fame_Academy
Q240885,Sylvie_Vartan
Q240892,Arena_(band)
Q2409037,"Lithonia,_Georgia"
Q240924,Digital_Reality
Q2409319,Vicious_Cycle_Software
Q240933,Joan_Rivers
Q2409423,The_Amazing_Rhythm_Aces
Q2409483,The_Appleseed_Cast
Q2409501,Cristian_Castro
Q240954,Grigol_Robakidze
Q2409599,Pepe_Mel
Q2409656,The_Beat_(American_band)
Q2409726,Norman_Foster_(director)
Q240979,"%C3%87aml%C4%B1dere,_Ankara"
Q24098,Juju_(singer)
Q2409905,The_Bobby_Fuller_Four
Q2409957,The_Books
Q241,Cuba
Q2410066,The_Brunettes
Q2410071,The_Browns
Q2410088,Howard_Gordon
Q2410156,Khur_and_Biabanak_County
Q2410177,The_Chambers_Brothers
Q241019,Mildred_Harris
Q2410209,Oryzomyini
Q241021,Montrouge
Q2410301,The_Clean
Q2410325,The_Clientele
Q2410359,Gmina_Dobiegniew
Q241037,Numazu
Q2410400,Francisco_Zuela
Q2410539,European_theatre_of_World_War_I
Q241064,"Villepinte,_Seine-Saint-Denis"
Q2410715,Phyllachorales
Q2410805,Victory_Medal_(United_Kingdom)
Q2410866,The_Dillards
Q2410892,Dirty_Heads
Q241092,Debbie_Stabenow
Q241108,Battle_of_Friedland
Q241111,Alexia_(singer)
Q241115,Elke_Sommer
Q241119,Khuzestan_province
Q2411239,Infernus
Q241135,Hadhramaut_Governorate
Q2411388,Five_Stairsteps
Q241140,Cotopaxi_Province
Q2411413,Flatlinerz
Q2411441,Iqbal_Theba
Q2411447,The_Folk_Implosion
Q241149,Liberal_Party_of_Australia
Q24115,Buccinidae
Q241163,Mortal_Kombat
Q2411709,The_Gracious_Few
Q2411797,Eurocom
Q2411857,The_Hard_Lessons
Q2411883,"Victor_Cavendish,_9th_Duke_of_Devonshire"
Q2411922,Blanche_(band)
Q241203,HC_Dukla_Jihlava
Q2412078,The_Icicle_Works
Q2412094,The_Ikettes
Q2412115,Gerald_Anderson
Q241215,Janet_Frame
Q241222,Martine_Carol
Q241248,Orhan_Pamuk
Q2412483,The_Lettermen
Q2412514,"Mount_Kisco,_New_York"
Q2412540,Princess_Sissi
Q2412586,Daws_Butler
Q2412660,Fuel_(band)
Q241268,Jacinda_Barrett
Q2412715,Scarabaeinae
Q2412906,TF1_Group
Q2413243,The_Orchard_(company)
Q2413277,"Black_Mountain,_North_Carolina"
Q2413312,The_O%27Kanes
Q2413375,Open_University
Q2413541,Malekshahi_County
Q2413553,Malard_County
Q2413567,The_Potbelleez
Q2413614,Save_a_Prayer
Q2413622,The_End_Records
Q2413659,The_Promise_You_Made
Q241372,Frances_O%27Connor
Q2413805,David_Greenwalt
Q2413972,The_Roches
Q241400,The_Wolfgang_Press
Q2414013,Sweet_Jane
Q2414027,Wendy_%26_Lisa
Q2414159,"Marshfield,_Massachusetts"
Q2414171,First_Brazilian_Republic
Q2414193,"Hull,_Massachusetts"
Q2414216,The_Shubert_Organization
Q2414217,"Hatfield,_Massachusetts"
Q2414249,Babydaddy
Q2414308,"Belchertown,_Massachusetts"
Q2414325,"Ware,_Massachusetts"
Q2414335,Sons_of_the_Pioneers
Q241437,Yolande_Moreau
Q2414422,Neo-Aramaic_languages
Q2414469,FromSoftware
Q2414522,The_Swingers
Q2414564,Felix_E._Feist
Q241471,Gina_Torres
Q241475,Lida
Q2414853,The_Verlaines
Q2414899,Libra_Scale
Q241493,Valvatida
Q2414943,The_Vogues
Q2415,Kristiansand
Q2415003,Kingdom_of_Serbia_(medieval)
Q2415005,Gmina_Torzym
Q2415014,The_Waifs
Q2415019,Captain_Scarlet_vs._the_Mysterons
Q2415021,The_Wailin%27_Jennys
Q2415080,1971_in_music
Q241510,Michael_Biehn
Q24151039,MadeinTYO
Q2415118,1985_in_music
Q2415148,The_Weathermen_(hip_hop_group)
Q241515,Strix_(bird)
Q2415158,Toulouse%E2%80%93Bayonne_railway
Q2415354,Famenin_County
Q241551,Northeastern_Region_(Iceland)
Q2415539,Olbia_Calcio_1905
Q2415590,Lench_Mob_Records
Q2415663,"Petoskey,_Michigan"
Q241583,Bret_Easton_Ellis
Q2415848,Tillsonburg
Q2415851,"Medfield,_Massachusetts"
Q2415892,"Norwood,_Massachusetts"
Q2415901,Allied-occupied_Germany
Q2415936,"Scituate,_Massachusetts"
Q2416022,Raimonds_V%C4%93jonis
Q2416307,Outsider_music
Q241645,Bauru
Q241646,June_Foray
Q2416502,"Conway,_Massachusetts"
Q2416514,"Orange,_Massachusetts"
Q2416573,Gmina_Gorzkowice
Q241660,Angie_Stone
Q241662,Groove_metal
Q241665,Rachel_Stevens
Q2416703,Ben_Christophers
Q241675,Martika
Q2416781,Themselves
Q2416813,Monster_(Kanye_West_song)
Q241684,Cockermouth
Q241686,Lake_Bell
Q241692,Juliet_Landau
Q241696,Somalis
Q2416999,"Northwood,_New_Hampshire"
Q241701,Ann_Miller
Q2417089,"New_London,_New_Hampshire"
Q2417149,Mark_Gordon_(producer)
Q241716,Tash_(rapper)
Q241717,Anzio
Q2417265,Polypodioideae
Q241731,Grande_Lisboa
Q2417369,One_(Swedish_House_Mafia_song)
Q24174761,List_of_Spanish_football_transfers_summer_2016
Q241748,Kingdom_of_Serbia
Q241749,Bailee_Madison
Q241767,Plasencia
Q241774,Abyan_Governorate
Q2417768,1977_in_music
Q2417779,1965_in_music
Q241783,Sanaa_Lathan
Q2417831,1964_in_music
Q2417844,1983_in_music
Q241788,Jodi_Rell
Q2418036,5_Rue_Christine
Q241808,"Huntington,_West_Virginia"
Q241812,Christina_Onassis
Q241814,"Kingsport,_Tennessee"
Q241828,Kamov
Q2418286,Gmina_Skierniewice
Q2418332,"Boxford,_Massachusetts"
Q2418343,"Wenham,_Massachusetts"
Q2418423,"Easton,_Massachusetts"
Q2418495,Private_schools_in_the_United_Kingdom
Q24185264,Gamba_Osaka_U-23
Q2418625,Fredrik_Kempe
Q241879,Helen_Slater
Q2418836,Dan_Auerbach
Q241884,Trat_province
Q2418908,Belarusian_State_University
Q241897,Jacki_Weaver
Q2419031,Mandi_Bahauddin_District
Q2419042,Mianwali_District
Q241909,Claudia_Christian
Q2419093,Robert_B._Sherman
Q24191914,62nd_Pennsylvania_Infantry_Regiment
Q24191925,49th_Pennsylvania_Infantry_Regiment
Q24191928,50th_Pennsylvania_Infantry_Regiment
Q24191932,45th_Pennsylvania_Infantry_Regiment
Q24191934,100th_Pennsylvania_Infantry_Regiment
Q24191936,51st_Pennsylvania_Infantry_Regiment
Q2419239,Rodoanel_M%C3%A1rio_Covas
Q2419394,Toronto_Furies
Q2419598,"Norwell,_Massachusetts"
Q241962,Tom_Conti
Q24197065,R458_road_(Ireland)
Q24197079,R352_road_(Ireland)
Q24197100,R238_road_(Ireland)
Q24197196,Hold_Up_(song)
Q2419782,Deportivo_Azogues
Q2419817,Real_Estel%C3%AD_FC
Q2419887,Mogi_Mirim_Esporte_Clube
Q241989,Lucie_Silvas
Q2419957,Sweet_75
Q242,Belize
Q242005,Diam%27s
Q2420185,"Walpole,_New_Hampshire"
Q242019,Cynthia_McKinney
Q2420191,Eddie_Holland
Q2420344,AP_Films
Q24203452,Jack_Draper_(cinematographer)
Q2420415,Boyz_n_da_Hood
Q24204162,Speedball_2:_Brutal_Deluxe
Q24204463,12th_New_York_Infantry_Regiment
Q2420447,Trova
Q24204516,49th_New_York_Infantry_Regiment
Q24204525,77th_New_York_Infantry_Regiment
Q24204531,46th_New_York_Infantry_Regiment
Q24204587,51st_New_York_Infantry_Regiment
Q24204847,Pembroke_Dockyard
Q24205406,The_Door_(Game_of_Thrones)
Q2420558,RSD_Alcal%C3%A1
Q2420615,Gmina_Nowy_Kaw%C4%99czyn
Q242066,Toronto_Pearson_International_Airport
Q2420722,Art_Babbitt
Q2420736,Battle_of_Chantilly
Q242080,Cinema_of_France
Q2420942,H._Bruce_Humberstone
Q242095,Dino_Buzzati
Q2420983,Sanna_Nielsen
Q2421018,Semple_Stadium
Q242104,Amelle_Berrabah
Q24211282,Scooby-Doo!_and_WWE:_Curse_of_the_Speed_Demon
Q242113,Kanon_Wakeshima
Q24211361,Naagarjuna_%E2%80%93_Ek_Yoddha
Q2421148,Morris_Ankrum
Q242119,Hong_Kong_national_football_team
Q2421294,Crazy_Train
Q242135,Dianne_Reeves
Q2421429,Arlene_Klasky
Q242144,Bhilai
Q2421553,Tolka_Park
Q2421724,Uberaba_Sport_Club
Q2421781,Marino_de_Luanco
Q2421909,Martyn_LeNoble
Q2422148,Parablennius
Q2422183,Pauline_Starke
Q2422225,Harttia
Q2422264,Khonj_County
Q2422280,Shiraz_County
Q2422327,Pasargad_County
Q2422333,Malaxideae
Q2422370,Conjure_One
Q2422417,Toulouse_FC_(1937)
Q2422421,M%C3%ADche%C3%A1l_%C3%93_Domhnaill
Q2422424,ESPN_(Latin_America)
Q2422440,Sert%C3%A3ozinho_Futebol_Clube
Q2422491,Lucy_Van_Pelt
Q242260,Persepolis_F.C.
Q2422689,Kirkintilloch
Q2422698,Starz
Q2422711,Gmina_Lutut%C3%B3w
Q24228,343_Industries
Q2422811,Chelsea_F.C._Women
Q2422834,Masatoshi_Nagase
Q2423,Yaroslavl
Q242300,Kyary_Pamyu_Pamyu
Q2423014,Benidorm_CF
Q2423029,Atl%C3%A9tico_Coru%C3%B1a_Monta%C3%B1eros_CF
Q24231,Nakskov
Q2423149,"South_Hadley,_Massachusetts"
Q2423216,The_Smeezingtons
Q242329,Shonda_Rhimes
Q2423295,South_West_Pacific_theatre_of_World_War_II
Q24233845,Wits_University_F.C.
Q24233973,Taipei_Liaison_Office_in_South_Africa
Q2423401,Thomas_Del_Ruth
Q24234204,Sybrin
Q2423428,Dysart_et_al
Q242352,Yugoslav_Wars
Q2423624,Stephen_van_Haestregt
Q242373,Jane_Greer
Q242379,Anna_Abreu
Q2423959,Show_Me_Love_(Robin_S._song)
Q2424036,History_of_the_British_1st_Division_(1809%E2%80%931909)
Q242416,Marion_Davies
Q242432,Shy%27m
Q242437,Lights_(musician)
Q2424379,Ambanja_District
Q2424447,Allen_Jenkins
Q242446,Lucasfilm
Q2424548,Thomas_Harrison_(architect)
Q2424566,Taggart
Q242460,Gladys_George
Q242462,Virginia_Bruce
Q242472,Lolita_Davidovich
Q242477,Miriam_Hopkins
Q242478,Levo%C4%8Da
Q242482,Alexis_Smith
Q2424831,James_Cellan_Jones
Q242485,Flemish_people
Q242492,Sh%C5%8Djo_manga
Q2424957,Faten_Hamama
Q2424994,Roger_Allam
Q242504,Lindsay_Duncan
Q24251026,Transformers:_The_Last_Knight
Q242523,Kelly_Lynch
Q2425241,Shaggy_2_Dope
Q242526,Sylvie_Testud
Q242533,Civitavecchia
Q242535,Caterina_Valente
Q242548,Edna_May_Oliver
Q242550,Olivia_Thirlby
Q242552,Grace_Zabriskie
Q242555,Mamie_Gummer
Q24255698,Niniola
Q2425628,UD_Ibiza-Eivissa
Q2425724,Carpe_Tenebrum
Q2425877,Marvel_Animation
Q24258858,Maddi_Madd
Q242596,Malcolm_in_the_Middle
Q24259953,Fifi_Cooper
Q24260,Canillo
Q24260006,28th_Pennsylvania_Infantry_Regiment
Q2426009,SV_Spakenburg
Q2426022,Achilles_%2729
Q242605,Natalie_Maines
Q24260527,2016_Categor%C3%ADa_Primera_A_season
Q242609,Andr%C3%A9_Mass%C3%A9na
Q242620,Foxy_Brown_(rapper)
Q242623,Rena_Sofer
Q24263268,Blood_of_My_Blood
Q2426383,Crunkcore
Q24264,Tergipedidae
Q24264057,Shaydee
Q242644,Battle_of_Caporetto
Q242650,Mary_McCormack
Q242651,Roh_Tae-woo
Q242654,Paul_Keating
Q242656,Madeleine_Carroll
Q24266231,Jos%C3%A9_Antonio_Rojo
Q2426631,Gmina_Zielona_G%C3%B3ra
Q2426677,Iranian_Azerbaijanis
Q2426756,"Petersham,_Massachusetts"
Q242676,Liu_Yifei
Q242685,Gabrielle_(singer)
Q2426909,"Wakefield,_Massachusetts"
Q2426959,"Dudley,_Massachusetts"
Q242705,Pauline_Collins
Q242707,Paul_Bettany
Q2427080,"Lee,_Massachusetts"
Q2427087,Read_My_Mind_(The_Killers_song)
Q242717,Jane_Alexander
Q2427177,Submersed
Q2427213,"Lancaster,_Massachusetts"
Q2427247,"Sutton,_Massachusetts"
Q242725,Ethel_Waters
Q242729,Joan_Blondell
Q242732,Cathy_Moriarty
Q242733,Sremska_Mitrovica
Q242735,Elaine_Stritch
Q2427366,Out_of_Line_Music
Q2427398,"Oxford,_Massachusetts"
Q2427503,Operation_Goodwood
Q242758,Bulgarian_Orthodox_Church
Q24276,La_Massana
Q2427600,Air_Force_Cross_(United_Kingdom)
Q2427609,Bamingui
Q242763,Melora_Walters
Q2427770,1._deild_karla_(football)
Q242783,"Okazaki,_Aichi"
Q242785,Carole_Landis
Q2427907,Royal_Thai_Navy
Q24279305,Legion_(TV_series)
Q242805,Diana_Scarwid
Q24282,Sant_Juli%C3%A0_de_L%C3%B2ria
Q24282623,Yasmine_Nayar
Q242838,Krystal_Meyers
Q2428438,Kenta_Hasegawa
Q24284587,Eusebio_Fern%C3%A1ndez_Ardav%C3%ADn
Q242859,Sophie_Muller
Q24286,Escaldes%E2%80%93Engordany
Q2428683,"Perth,_Ontario"
Q242873,Ingrid_Michaelson
Q242885,"Mitaka,_Tokyo"
Q242889,Toni_Basil
Q242895,Saharanpur
Q2428968,Ben_Keith
Q2429028,Thorold_Dickinson
Q242903,Lynda_Carter
Q242906,Ponta_Grossa
Q2429216,"Carleton_County,_New_Brunswick"
Q2429253,Islamic_State
Q242932,Nonthaburi_province
Q2429377,Rachel_Proctor
Q242945,Mary_Kay_Bergman
Q242949,Danica_McKellar
Q2429494,Televisi%C3%B3_de_Catalunya
Q24296,Thomas_E._Ackerman
Q2429627,"Duxbury,_Massachusetts"
Q2429655,Thrissur_district
Q2429659,"East_Bridgewater,_Massachusetts"
Q2429670,"Canton,_Massachusetts"
Q2429681,"Cohasset,_Massachusetts"
Q242972,N%C3%A2diya
Q242992,Bhavnagar
Q242995,Jhansi
Q2430033,"Moultonborough,_New_Hampshire"
Q243005,Jean_Peters
Q243007,"Naperville,_Illinois"
Q2430096,"Harrisville,_New_Hampshire"
Q2430103,"Gilmanton,_New_Hampshire"
Q2430147,"Wakefield,_New_Hampshire"
Q2430201,"Dublin,_New_Hampshire"
Q243041,Siouxsie_Sioux
Q2430755,"Pleasantville,_New_York"
Q2430769,Dublin_GAA
Q2430809,Turners_Cross_(stadium)
Q243103,Jessi_Colter
Q243113,Cedella_Marley
Q243122,Ferdinand_III_of_Castile
Q243124,Dottie_West
Q24313,Mike_Pence
Q2431345,Gmina_Uchanie
Q243141,%C5%8Ckuma_Shigenobu
Q2431690,Tic-Tac-Dough
Q2431809,Rob_Swire
Q2431820,"Gmina_Wilk%C3%B3w,_Lublin_Voivodeship"
Q2432078,Tien_(TV_channel)
Q243235,Acad%C3%A9mica_de_Coimbra_(football)
Q2432500,"Ishpeming,_Michigan"
Q2432858,Gmina_Sitno
Q243293,Sekondi-Takoradi
Q2432955,Isleworth
Q243314,Standard-definition_television
Q2433211,Gmina_Koluszki
Q243322,Gujranwala
Q243325,Khulna
Q243327,Changwon
Q2433354,List_of_Dutch_football_transfers_winter_2010%E2%80%9311
Q2433471,Cameraria_(moth)
Q243359,Ursus_(mammal)
Q2433840,Tim_Burgess_(musician)
Q2433969,Aloys_Nong
Q2434211,Tim_O%27Brien_(musician)
Q2434294,Tim_Suhrstedt
Q243430,Terence_Hill
Q2434326,Tim_Thomerson
Q2434591,Time_Requiem
Q2435200,Tim_Griffin
Q243534,George_Stigler
Q24354229,The_Broken_Man
Q243550,Necmettin_Erbakan
Q2435659,Acrossocheilus
Q2435869,ReVamp
Q243590,Second_Anglo-Sikh_War
Q2435961,Gmina_Paj%C4%99czno
Q24360,FC_Alma-Ata
Q243610,Ukrainian_People%27s_Republic
Q243620,Somali_Civil_War
Q243623,Samak_Sundaravej
Q2436301,Only_You_(Yazoo_song)
Q243639,Jason_Derulo
Q2436423,Macedonians_(ethnic_group)
Q2436487,U.S._Route_1_in_Maine
Q243705,"Robert_Gascoyne-Cecil,_3rd_Marquess_of_Salisbury"
Q2437133,Bokermannohyla
Q2437145,Chris_Nurse
Q2437186,"Kingstree,_South_Carolina"
Q2437256,Lion_Music
Q2437332,She_(Charles_Aznavour_song)
Q2437337,"Evans,_Georgia"
Q2437348,Pacific_Gas_%26_Electric_(band)
Q243748,Bacteriology
Q243757,A._J._Ayer
Q243766,Bucaramanga
Q2437662,Gmina_Czerniewice
Q243805,Trang_province
Q243808,Phatthalung_province
Q2438202,A_Garfield_Christmas
Q24383,Rock_music_in_Germany
Q2438452,Brian_Cummings
Q243853,Nishinomiya
Q2438558,Taleqan_County
Q2438560,Pexicopia
Q2438851,"Cadiz,_Kentucky"
Q2438997,51st_(Highland)_Division
Q2439029,Doris_Wishman
Q2439156,Toledo_Goaldiggers
Q2439307,Heal_the_Pain
Q2439532,Tom_Bridges
Q24396702,No_One_(Game_of_Thrones)
Q2439706,Tom_Grummett
Q2439744,Christopher_Cousins
Q243979,Battle_of_the_Nile
Q2439804,"Franklin,_Louisiana"
Q2439864,Tom_Marino
Q2439867,Tom_Mather
Q2439926,Gmina_Barcin
Q2439943,Gil_Junger
Q2439945,Tom_Osborne
Q243998,Bongo_drum
Q244,Barbados
Q244004,S%C3%A9tif
Q2440089,Akodontini
Q2440097,Wakko%27s_Wish
Q2440207,Tom_Werman
Q244025,Burnaby
Q244039,Atlanta_Thrashers
Q2440447,Ayrshire_and_Arran
Q2440449,International_Meeting_of_Communist_and_Workers%27_Parties
Q2440489,Rich_Costey
Q2440496,Huntik:_Secrets_%26_Seekers
Q2440503,Pauline_Bush_(actress)
Q2440578,Scherrie_Payne
Q244060,Marmosa
Q2440669,Barry_O%27Brien
Q2440742,Gmina_Br%C4%85szewice
Q2440990,Darko_Bo%C5%BEovi%C4%87
Q2441024,Tommy_Kirk
Q2441120,Tommy_Victor
Q244115,55_Days_at_Peking
Q244139,Pinar_del_R%C3%ADo
Q2441398,Sangrur
Q244146,"Clearwater,_Florida"
Q244154,Holgu%C3%ADn
Q244157,Igbo_people
Q244159,Dhanbad
Q244165,Republic_of_Artsakh
Q244186,Centropyge
Q2442047,Tonino_Ricci
Q244217,Ptiliidae
Q244219,Abigor
Q2442328,Chile_national_under-20_football_team
Q244234,John_Turturro
Q244241,Villeneuve-Saint-Georges
Q2442437,Tony_Anthony_(actor)
Q244247,Madagascar_3:_Europe%27s_Most_Wanted
Q2442472,Tony_Ayres
Q244254,Nepticulidae
Q2442610,Tony_Hoffer
Q2442758,Tony_O%27Malley_(musician)
Q2442864,Uruguay_national_under-20_football_team
Q2442951,"Niles,_Michigan"
Q244303,Oligoryzomys
Q2443083,"Toorak,_Victoria"
Q244312,Vince_Cable
Q244317,FC_Pyunik
Q244324,Guadix
Q244327,Gorinchem
Q2443384,"Winder,_Georgia"
Q2443584,Brown_Eyed_Handsome_Man
Q2443673,Every_Man_Has_a_Woman_Who_Loves_Him
Q2443729,Iraqi_Air_Force
Q2443746,Gmina_Kutno
Q244390,Ken_Kesey
Q2443910,Rajko_Grli%C4%87
Q244398,Stardust_(2007_film)
Q24440,Rawalpindi_District
Q244407,Paul_Kruger
Q244414,Gymnophthalmidae
Q244415,"Gorakhpur,_Haryana"
Q244431,Bhutan_national_football_team
Q244439,Bucculatricidae
Q244441,Pete_Seeger
Q244452,Leafhopper
Q244472,Linfield_F.C.
Q2444860,Gehenna_(band)
Q2444921,Prague_10
Q2444930,"Colusa,_California"
Q2444955,Rhodesian_Bush_War
Q2444996,Torsten_Stenzel
Q244504,Catalans
Q2445351,Vietnam_Service_Medal
Q2445469,Gmina_Kamieniec_Z%C4%85bkowicki
Q2445616,Gmina_Soko%C5%82%C3%B3w_Podlaski
Q24456691,2nd_New_Jersey_Infantry_Regiment
Q24456692,4th_New_Jersey_Infantry_Regiment
Q2445773,Showmance_(Glee)
Q2445782,Sasha_Yunisoglu
Q2445795,Auriscalpiaceae
Q244581,576i
Q244587,Peramelemorphia
Q244595,%C3%9Ajpest_FC
Q24460,Northeastern_United_States
Q2446061,"Preston,_Connecticut"
Q2446069,"Canterbury,_Connecticut"
Q244616,George_Grenville
Q2446162,"Sharon,_Connecticut"
Q2446178,"Woodstock,_Connecticut"
Q244618,Phayao_province
Q244620,"Archibald_Primrose,_5th_Earl_of_Rosebery"
Q2446215,"Cornwall,_Connecticut"
Q2446223,"Washington,_Connecticut"
Q2446234,"Norfolk,_Connecticut"
Q2446241,"Wells,_Maine"
Q2446255,Glenn_Miller_Orchestra
Q2446266,"Predrag_Ran%C4%91elovi%C4%87_(footballer,_born_1976)"
Q244628,Prachuap_Khiri_Khan_province
Q2446284,"Lebanon,_Connecticut"
Q2446294,Norway_national_under-21_football_team
Q2446296,"Brooklyn,_Connecticut"
Q244631,Leon_Panetta
Q24464,"LaGrange_County,_Indiana"
Q244653,Gmina_Zwierzyn
Q2446658,Nicky_Wire
Q2446692,Ben_Lyon
Q244674,Benedict_Cumberbatch
Q244678,Emile_Hirsch
Q2446852,John_Thaw
Q244689,Lal_Bahadur_Shastri
Q244691,Nakhon_Si_Thammarat_province
Q244698,Nan_province
Q2447092,San_Luis_de_Quillota
Q2447175,Ved_Buens_Ende
Q244730,Rajya_Sabha
Q244739,Lloyd_Shapley
Q24474,Platanias_F.C.
Q244747,"Tudela,_Navarre"
Q244766,Henry_Pelham
Q2447661,Tracy_Lawrence
Q2447774,West_Chadic_languages
Q2447786,Bobby%27s_World
Q244788,Kh%C3%B6vsg%C3%B6l_Province
Q2448,Yaroslavl_Oblast
Q2448001,William_Link
Q244803,Ally_McBeal
Q2448087,The_Adventure_Company
Q2448193,An_American_Tail:_The_Treasure_of_Manhattan_Island
Q2448209,Interstate_90_in_Minnesota
Q2448225,"New_Martinsville,_West_Virginia"
Q2448539,"Little_Compton,_Rhode_Island"
Q2448591,"Blackrock,_Dublin"
Q2448652,Marie_Windsor
Q2448697,Interstate_94_in_Minnesota
Q2448736,Megapodagrionidae
Q244874,Sligo_Rovers_F.C.
Q2448741,Elisabeth_Risdon
Q2448801,TransAlta
Q2448875,Mock_the_Week
Q24489,Coal
Q244898,New_Taipei_City
Q2449,Mogadishu
Q2449019,"Division_No._7,_Alberta"
Q2449042,"Division_No._8,_Alberta"
Q244927,Alliance_Party_of_Northern_Ireland
Q2449525,Transnet_Freight_Rail
Q2449543,Ragdoll_Productions
Q2449557,Jeff_Foxworthy
Q2449590,Adrian_Young
Q2449644,Haslemere
Q2449737,"Stone,_Staffordshire"
Q244976,Bodhr%C3%A1n
Q244978,Grande_Comore
Q244981,Widzew_%C5%81%C3%B3d%C5%BA
Q2449842,Suspicious_Minds
Q2449902,Tranz_Metro
Q2449946,Jack%27s_Mannequin
Q244997,Jos%C3%A9_Sarney
Q2450081,Glu_Mobile
Q2450147,"Kentfield,_California"
Q245016,Military_base
Q2450227,Lycodon
Q245023,Taichung
Q24503180,You_Can_Be_an_Angel_2
Q245065,Intergovernmental_organization
Q2450671,Travis_Porter
Q245068,Comedian
Q2450732,Bill_Thompson_(voice_actor)
Q2450822,Bognor_Regis_Town_F.C.
Q2450848,StudioCanal
Q245085,Ewood_Park
Q2450911,Michale_Graves
Q2451070,Manvi
Q2451224,Titus_Andronicus_(band)
Q245126,Si%C3%B3fok
Q2451327,S%C3%A9_(Angra_do_Hero%C3%ADsmo)
Q2451380,Sesarmidae
Q2451506,Takin%27_Back_My_Love
Q245162,FC_Rapid_Bucure%C8%99ti
Q2451867,Battle_of_Boonville
Q245188,Modern_architecture
Q2451907,Lauren_Potter
Q2452027,Province_of_Maryland
Q245207,Florentino_P%C3%A9rez
Q2452082,Typhlops
Q2452110,Trevor_Jackson_(performer)
Q2452113,Trevor_Kaine
Q2452116,Morning_After_Dark
Q2452126,David_Fury
Q2452224,Comarca_de_Alcal%C3%A1
Q2452337,Garmen_Municipality
Q2452455,Tribe_of_Gypsies
Q245247,King%27s_College_London
Q245252,Luxembourg_National_Division
Q2452528,Gmina_Siemkowice
Q245257,William_Styron
Q24525746,BCE_Inc.
Q2452676,Forgive_Me_(Leona_Lewis_song)
Q2452916,Dactyloscopus
Q2452924,Uperoleia
Q245296,Zydeco
Q2452987,Kardzhali_Municipality
Q2453090,"Leesville,_Louisiana"
Q2453095,Helvellaceae
Q245315,Liu_Bei
Q2453153,Kevin_Hooks
Q24532,Theodore_Wharton
Q2453259,Surbiton
Q2453321,Burton_Swifts_F.C.
Q245343,Barclays
Q245353,Relapse_(Eminem_album)
Q2453706,Sampaio_Corr%C3%AAa_Futebol_Clube
Q2453742,Pinner
Q2454255,Stowmarket
Q245440,5_O%27Clock_(T-Pain_song)
Q2454407,Hornsey
Q2454482,Independiente_Rivadavia
Q2454497,Amir_Derakh
Q2454559,Andrew_Stockdale
Q245456,5th_Cell
Q2454581,Brass_Knuckles_(album)
Q2454589,Gotta_Be_Somebody
Q2454630,Eric_Bloom
Q2454639,Bangladesh_Air_Force
Q2454879,Lamiinae
Q2454929,Sutton_United_F.C.
Q245494,Zyklon
Q2455036,Webster_(TV_series)
Q2455153,Lepturinae
Q2455173,Tony_Rombola
Q2455314,Vol._2..._Hard_Knock_Life
Q2455341,American_Gangster_(album)
Q2455959,Shlomi_Arbeitman
Q2456091,Immortal_Records
Q2456192,"Cookeville,_Tennessee"
Q245623,6th_Division_(German_Empire)
Q2456244,Rip_Rig_%2B_Panic
Q2456686,Beam_Software
Q2456777,The_Boondocks_(2005_TV_series)
Q245685,Sports_(Huey_Lewis_and_the_News_album)
Q2457085,Hawaiian_Vacation
Q2457132,Fredrik_Nordstr%C3%B6m
Q24572445,Nico_Segal
Q2457418,5.0
Q2457482,Gmina_Z%C5%82oczew
Q245772,Zynga
Q2457726,Gmina_Bielawy
Q2457791,Enrique_Cerezo
Q245784,Bojan_Pe%C4%8Dar
Q2457917,FC_Chertanovo_Moscow
Q2457919,Rich_Mullins
Q2457977,Gmina_Zwole%C5%84
Q2457988,Gmina_%C5%BBuromin
Q2457999,"Gmina_Rad%C5%82%C3%B3w,_Lesser_Poland_Voivodeship"
Q2458011,Gmina_%C5%BByrzyn
Q245807,Turkish_Cypriots
Q245808,Roman_Coppola
Q2458127,American_Music_Club
Q2458136,Gmina_Zakliczyn
Q2458145,Gmina_Zar%C4%99by_Ko%C5%9Bcielne
Q2458160,Gmina_Zapolice
Q2458171,Gmina_Wolbrom
Q2458194,"Gmina_Zduny,_%C5%81%C3%B3d%C5%BA_Voivodeship"
Q2458228,Gmina_Zakrz%C3%B3wek
Q2458236,Gmina_W%C3%B3lka
Q2458246,Gmina_Wolb%C3%B3rz
