entity,classes
Love_at_Risk,"{'http://dbpedia.org/ontology/TelevisionShow', 'http://www.wikidata.org/entity/Q15416'}"
Love_in_Motion_(song),"{'http://dbpedia.org/ontology/ChemicalCompound', 'http://dbpedia.org/ontology/Song', 'http://www.wikidata.org/entity/Q11173'}"
Love_on_My_Mind_(Freemasons_song),"{'http://dbpedia.org/ontology/Song', 'http://www.wikidata.org/entity/Q134556', 'http://dbpedia.org/ontology/Single'}"
Love_on_the_Inside,"{'http://dbpedia.org/ontology/Album', 'http://www.wikidata.org/entity/Q482994', 'http://schema.org/MusicAlbum'}"
Love_on_the_Telephone,"{'http://dbpedia.org/ontology/Song', 'http://www.wikidata.org/entity/Q134556', 'http://dbpedia.org/ontology/Single'}"
Love_the_Island,"{'http://dbpedia.org/ontology/Song', 'http://www.wikidata.org/entity/Q134556', 'http://dbpedia.org/ontology/Single'}"
Lovedrug,"{'http://www.wikidata.org/entity/Q215380', 'http://dbpedia.org/ontology/Band', 'http://dbpedia.org/ontology/MusicalArtist'}"
Loveh_District,"{'http://dbpedia.org/ontology/Settlement', 'http://www.wikidata.org/entity/Q486972'}"
Lovelite,{'http://dbpedia.org/ontology/Song'}
Lovely_One,"{'http://dbpedia.org/ontology/Song', 'http://www.wikidata.org/entity/Q134556', 'http://dbpedia.org/ontology/Single'}"
Lovelyville,"{'http://dbpedia.org/ontology/Album', 'http://www.wikidata.org/entity/Q482994', 'http://schema.org/MusicAlbum'}"
Lovers_(TV_series),"{'http://dbpedia.org/ontology/TelevisionShow', 'http://www.wikidata.org/entity/Q15416'}"
Lovin'_You_Against_My_Will,"{'http://dbpedia.org/ontology/Song', 'http://www.wikidata.org/entity/Q134556', 'http://dbpedia.org/ontology/Single'}"
Loving_You_(Nina_Girado_song),"{'http://dbpedia.org/ontology/Song', 'http://www.wikidata.org/entity/Q134556', 'http://dbpedia.org/ontology/Single'}"
Low_(Juicy_J_song),"{'http://dbpedia.org/ontology/Song', 'http://www.wikidata.org/entity/Q134556', 'http://dbpedia.org/ontology/Single'}"
Low_(Testament_album),"{'http://dbpedia.org/ontology/Album', 'http://www.wikidata.org/entity/Q482994', 'http://schema.org/MusicAlbum'}"
Low_Happening,"{'http://dbpedia.org/ontology/Song', 'http://www.wikidata.org/entity/Q134556', 'http://dbpedia.org/ontology/Single'}"
Low_Pop_Suicide,"{'http://www.wikidata.org/entity/Q215380', 'http://dbpedia.org/ontology/Band'}"
Low_Pros,"{'http://www.wikidata.org/entity/Q215380', 'http://dbpedia.org/ontology/Band', 'http://dbpedia.org/ontology/MusicalArtist'}"
Low_fidelity,"{'http://dbpedia.org/ontology/MusicGenre', 'http://schema.org/MusicAlbum', 'http://dbpedia.org/ontology/Album', 'http://www.wikidata.org/entity/Q482994', 'http://www.wikidata.org/entity/Q188451'}"
Lowell_Fitz_Randolph,"{'http://www.wikidata.org/entity/Q901', 'http://dbpedia.org/ontology/Scientist'}"
Lowell_Lo,{'http://dbpedia.org/ontology/MusicalArtist'}
Lowell_Pye,{'http://dbpedia.org/ontology/MusicalArtist'}
Lower_Dir_District,"{'http://www.wikidata.org/entity/Q486972', 'http://dbpedia.org/ontology/AdministrativeRegion', 'http://schema.org/AdministrativeArea', 'http://dbpedia.org/ontology/Region', 'http://www.wikidata.org/entity/Q3455524', 'http://dbpedia.org/ontology/Settlement'}"
"Lower_Makefield_Township,_Bucks_County,_Pennsylvania","{'http://dbpedia.org/ontology/Town', 'http://www.wikidata.org/entity/Q3957'}"
"Lower_Paxton_Township,_Dauphin_County,_Pennsylvania","{'http://dbpedia.org/ontology/Town', 'http://www.wikidata.org/entity/Q3957'}"
"Lower_Pottsgrove_Township,_Montgomery_County,_Pennsylvania","{'http://dbpedia.org/ontology/Town', 'http://www.wikidata.org/entity/Q3957'}"
Lowercase_people_records,"{'http://www.wikidata.org/entity/Q18127', 'http://dbpedia.org/ontology/RecordLabel'}"
Loxostegopsis,"{'http://dbpedia.org/ontology/Insect', 'http://www.wikidata.org/entity/Q1390'}"
Loyola_Greyhounds_men's_soccer,"{'http://www.wikidata.org/entity/Q476028', 'http://schema.org/SportsTeam', 'http://www.wikidata.org/entity/Q12973014', 'http://dbpedia.org/ontology/SportsTeam', 'http://dbpedia.org/ontology/SoccerClub'}"
Loyola_University_Chicago_School_of_Law,"{'http://www.wikidata.org/entity/Q3918', 'http://dbpedia.org/ontology/School', 'http://schema.org/School', 'http://dbpedia.org/ontology/University', 'http://www.wikidata.org/entity/Q3914'}"
Loyola_University_New_Orleans_College_of_Law,"{'http://www.wikidata.org/entity/Q3918', 'http://dbpedia.org/ontology/School', 'http://schema.org/School', 'http://dbpedia.org/ontology/University', 'http://www.wikidata.org/entity/Q3914'}"
Loïc_Nego,"{'http://www.wikidata.org/entity/Q937857', 'http://dbpedia.org/ontology/SoccerPlayer'}"
Lua_(programming_language),"{'http://www.wikidata.org/entity/Q9143', 'http://dbpedia.org/ontology/ProgrammingLanguage'}"
Lua_(song),"{'http://dbpedia.org/ontology/Song', 'http://www.wikidata.org/entity/Q134556', 'http://dbpedia.org/ontology/Single'}"
Luanda,"{'http://www.wikidata.org/entity/Q515', 'http://schema.org/City', 'http://dbpedia.org/ontology/City'}"
"Lubao,_Pampanga","{'http://dbpedia.org/ontology/Settlement', 'http://www.wikidata.org/entity/Q486972'}"
Luc_Merenda,"{'http://dbpedia.org/ontology/Actor', 'http://dbpedia.org/ontology/Person', 'http://www.wikidata.org/entity/Q33999'}"
Luca_Mezzano,"{'http://www.wikidata.org/entity/Q937857', 'http://dbpedia.org/ontology/SoccerPlayer'}"
Luca_Scapuzzi,"{'http://www.wikidata.org/entity/Q937857', 'http://dbpedia.org/ontology/SoccerPlayer'}"
Luca_Simeoni,"{'http://www.wikidata.org/entity/Q937857', 'http://dbpedia.org/ontology/SoccerPlayer'}"
Luca_Tremolada,"{'http://www.wikidata.org/entity/Q937857', 'http://dbpedia.org/ontology/SoccerPlayer'}"
Lucas_Abraham,"{'http://www.wikidata.org/entity/Q937857', 'http://dbpedia.org/ontology/SoccerPlayer'}"
Lucas_Baldin,"{'http://www.wikidata.org/entity/Q937857', 'http://dbpedia.org/ontology/SoccerPlayer'}"
Lucas_Concistre,"{'http://www.wikidata.org/entity/Q937857', 'http://dbpedia.org/ontology/SoccerPlayer'}"
Lucas_Gaúcho,"{'http://www.wikidata.org/entity/Q937857', 'http://dbpedia.org/ontology/SoccerPlayer'}"
Lucas_Grabeel,"{'http://dbpedia.org/ontology/Actor', 'http://dbpedia.org/ontology/Person', 'http://www.wikidata.org/entity/Q33999'}"
Lucas_Orbán,"{'http://www.wikidata.org/entity/Q937857', 'http://dbpedia.org/ontology/SoccerPlayer'}"
Lucas_Silveira,{'http://dbpedia.org/ontology/MusicalArtist'}
Lucerne_District,"{'http://www.wikidata.org/entity/Q486972', 'http://dbpedia.org/ontology/AdministrativeRegion', 'http://schema.org/AdministrativeArea', 'http://dbpedia.org/ontology/Region', 'http://www.wikidata.org/entity/Q3455524', 'http://dbpedia.org/ontology/Settlement'}"
Lucian_Burdujan,"{'http://www.wikidata.org/entity/Q937857', 'http://dbpedia.org/ontology/SoccerPlayer'}"
Lucian_Freud,"{'http://www.wikidata.org/entity/Q483501', 'http://dbpedia.org/ontology/Artist'}"
Lucian_Goian,"{'http://www.wikidata.org/entity/Q937857', 'http://dbpedia.org/ontology/SoccerPlayer'}"
Luciana_Souza,{'http://dbpedia.org/ontology/MusicalArtist'}
Luciano_Foschi,"{'http://dbpedia.org/ontology/SoccerManager', 'http://www.wikidata.org/entity/Q628099', 'http://dbpedia.org/ontology/Athlete'}"
Luciano_Mutasi,"{'http://www.wikidata.org/entity/Q937857', 'http://dbpedia.org/ontology/SoccerPlayer'}"
Lucilio_Vanini,"{'http://dbpedia.org/ontology/Philosopher', 'http://www.wikidata.org/entity/Q4964182'}"
Lucille_Fletcher,"{'http://www.wikidata.org/entity/Q5', 'http://www.wikidata.org/entity/Q215627', 'http://dbpedia.org/ontology/Person', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson', 'http://xmlns.com/foaf/0.1/Person', 'http://schema.org/Person'}"
Lucinidae,"{'http://dbpedia.org/ontology/Insect', 'http://www.wikidata.org/entity/Q1390'}"
Lucio_Manca,"{'http://dbpedia.org/ontology/MusicalArtist', 'http://dbpedia.org/ontology/Athlete'}"
Luciolinae,"{'http://dbpedia.org/ontology/Insect', 'http://www.wikidata.org/entity/Q1390'}"
Lucknow,"{'http://www.wikidata.org/entity/Q515', 'http://schema.org/City', 'http://dbpedia.org/ontology/City'}"
Lucky_Girl_(1932_film),"{'http://dbpedia.org/ontology/Film', 'http://www.wikidata.org/entity/Q11424', 'http://schema.org/Movie'}"
Lucky_Lips,"{'http://dbpedia.org/ontology/Song', 'http://www.wikidata.org/entity/Q134556', 'http://dbpedia.org/ontology/Single'}"
Lucky_You_(film),"{'http://dbpedia.org/ontology/Film', 'http://www.wikidata.org/entity/Q11424', 'http://schema.org/Movie'}"
Lucretia_Garfield,"{'http://dbpedia.org/ontology/OfficeHolder', 'http://www.wikidata.org/entity/Q82955', 'http://dbpedia.org/ontology/Politician'}"
Lucy_Craft_Laney,"{'http://www.wikidata.org/entity/Q5', 'http://schema.org/Person', 'http://www.wikidata.org/entity/Q215627', 'http://dbpedia.org/ontology/Person', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson', 'http://xmlns.com/foaf/0.1/Person'}"
Ludovico_of_Casoria,"{'http://dbpedia.org/ontology/Saint', 'http://www.wikidata.org/entity/Q43115'}"
Ludvika,"{'http://dbpedia.org/ontology/Settlement', 'http://www.wikidata.org/entity/Q486972'}"
Ludwig_Drums,"{'http://dbpedia.org/ontology/Instrument', 'http://www.wikidata.org/entity/Q225829', 'http://dbpedia.org/ontology/Company', 'http://www.wikidata.org/entity/Q4830453'}"
Ludwig_Feuerbach,"{'http://dbpedia.org/ontology/Philosopher', 'http://www.wikidata.org/entity/Q4964182'}"
Ludwig_Franzisket,{'http://dbpedia.org/ontology/MilitaryPerson'}
"Ludwig_II,_King_of_Bavaria","{'http://dbpedia.org/ontology/Film', 'http://www.wikidata.org/entity/Q11424', 'http://schema.org/Movie'}"
Ludwig_Mies_van_der_Rohe,"{'http://dbpedia.org/ontology/Architect', 'http://www.wikidata.org/entity/Q42973'}"
Ludwig_Mond,"{'http://www.wikidata.org/entity/Q901', 'http://dbpedia.org/ontology/Scientist'}"
Ludwig_Schütte,"{'http://dbpedia.org/ontology/Animal', 'http://www.wikidata.org/entity/Q729'}"
Ludwig_von_Wolzogen,{'http://dbpedia.org/ontology/MilitaryPerson'}
Ludwigslust-Parchim,"{'http://www.wikidata.org/entity/Q486972', 'http://dbpedia.org/ontology/AdministrativeRegion', 'http://schema.org/AdministrativeArea', 'http://dbpedia.org/ontology/Region', 'http://www.wikidata.org/entity/Q3455524', 'http://dbpedia.org/ontology/Settlement'}"
Luff_Award,"{'http://www.wikidata.org/entity/Q618779', 'http://dbpedia.org/ontology/Award'}"
Lugano,"{'http://www.wikidata.org/entity/Q515', 'http://schema.org/City', 'http://dbpedia.org/ontology/City'}"
Luge_at_the_1994_Winter_Olympics_–_Doubles,{'http://dbpedia.org/ontology/OlympicEvent'}
Luge_at_the_1998_Winter_Olympics_–_Doubles,{'http://dbpedia.org/ontology/OlympicEvent'}
Luigi_Cadorna,"{'http://www.wikidata.org/entity/Q82955', 'http://dbpedia.org/ontology/MilitaryPerson', 'http://dbpedia.org/ontology/Politician'}"
Luigi_Di_Franco,"{'http://dbpedia.org/ontology/SoccerManager', 'http://www.wikidata.org/entity/Q628099', 'http://dbpedia.org/ontology/Athlete'}"
Luigi_Gorrini,{'http://dbpedia.org/ontology/MilitaryPerson'}
Luigi_Lavecchia,"{'http://www.wikidata.org/entity/Q937857', 'http://www.wikidata.org/entity/Q628099', 'http://dbpedia.org/ontology/SoccerManager', 'http://dbpedia.org/ontology/SoccerPlayer'}"
Luigi_Puccianti,"{'http://www.wikidata.org/entity/Q901', 'http://dbpedia.org/ontology/Scientist'}"
Luigi_Villoresi,"{'http://dbpedia.org/ontology/MotorsportSeason', 'http://dbpedia.org/ontology/FormulaOneRacer'}"
Luis_(TV_series),"{'http://dbpedia.org/ontology/TelevisionShow', 'http://www.wikidata.org/entity/Q15416'}"
Luis_Barbat,"{'http://www.wikidata.org/entity/Q937857', 'http://dbpedia.org/ontology/SoccerPlayer'}"
Luis_Caffarelli,"{'http://www.wikidata.org/entity/Q901', 'http://dbpedia.org/ontology/Scientist'}"
Luis_Eduardo_Zapata,"{'http://www.wikidata.org/entity/Q937857', 'http://dbpedia.org/ontology/SoccerPlayer'}"
Luis_Felipe_Henao_Cardona,"{'http://dbpedia.org/ontology/OfficeHolder', 'http://www.wikidata.org/entity/Q82955', 'http://dbpedia.org/ontology/Politician'}"
Luis_Fernández,"{'http://www.wikidata.org/entity/Q937857', 'http://dbpedia.org/ontology/SoccerPlayer'}"
"Luis_García_(footballer,_born_1978)","{'http://www.wikidata.org/entity/Q937857', 'http://dbpedia.org/ontology/SoccerPlayer'}"
Luis_López_de_Mesa,"{'http://www.wikidata.org/entity/Q82955', 'http://dbpedia.org/ontology/Politician'}"
Luis_Marcoleta,"{'http://dbpedia.org/ontology/SoccerPlayer', 'http://www.wikidata.org/entity/Q628099', 'http://www.wikidata.org/entity/Q937857', 'http://dbpedia.org/ontology/SoccerManager'}"
Luis_Miró,"{'http://www.wikidata.org/entity/Q937857', 'http://www.wikidata.org/entity/Q628099', 'http://dbpedia.org/ontology/SoccerManager', 'http://dbpedia.org/ontology/SoccerPlayer'}"
Luis_Musrri,"{'http://www.wikidata.org/entity/Q937857', 'http://www.wikidata.org/entity/Q628099', 'http://dbpedia.org/ontology/SoccerManager', 'http://dbpedia.org/ontology/SoccerPlayer'}"
Luis_Resto_(musician),"{'http://www.wikidata.org/entity/Q24229398', 'http://www.wikidata.org/entity/Q11424', 'http://dbpedia.org/ontology/MusicalArtist', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent', 'http://dbpedia.org/ontology/Film', 'http://schema.org/Movie', 'http://dbpedia.org/ontology/Agent'}"
Luis_Sánchez_Duque,"{'http://dbpedia.org/ontology/SoccerManager', 'http://www.wikidata.org/entity/Q628099', 'http://dbpedia.org/ontology/Athlete'}"
Luis_Ángel_Landín,"{'http://www.wikidata.org/entity/Q937857', 'http://dbpedia.org/ontology/SoccerPlayer'}"
Luisito_Campisi,"{'http://www.wikidata.org/entity/Q937857', 'http://dbpedia.org/ontology/SoccerPlayer'}"
Luiz_Bombonato_Goulart,"{'http://www.wikidata.org/entity/Q937857', 'http://dbpedia.org/ontology/SoccerPlayer'}"
Luiz_Carlos_Alborghetti,"{'http://www.wikidata.org/entity/Q5', 'http://www.wikidata.org/entity/Q215627', 'http://dbpedia.org/ontology/Person', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson', 'http://xmlns.com/foaf/0.1/Person', 'http://schema.org/Person'}"
Luiz_Carlos_Nascimento_Júnior,"{'http://www.wikidata.org/entity/Q937857', 'http://dbpedia.org/ontology/SoccerPlayer'}"
Luiz_Carlos_de_Souza_Pinto,"{'http://www.wikidata.org/entity/Q937857', 'http://dbpedia.org/ontology/SoccerPlayer'}"
Luiz_Fernando_Corrêa_Sales,"{'http://www.wikidata.org/entity/Q937857', 'http://dbpedia.org/ontology/SoccerPlayer'}"
Luiz_Oliveira_dos_Santos_Júnior,"{'http://www.wikidata.org/entity/Q937857', 'http://dbpedia.org/ontology/SoccerPlayer'}"
Luka_Bonačić,"{'http://www.wikidata.org/entity/Q937857', 'http://www.wikidata.org/entity/Q628099', 'http://dbpedia.org/ontology/SoccerManager', 'http://dbpedia.org/ontology/SoccerPlayer'}"
Luka_Lučić,"{'http://www.wikidata.org/entity/Q937857', 'http://dbpedia.org/ontology/SoccerPlayer'}"
Lukas_Klostermann,"{'http://www.wikidata.org/entity/Q937857', 'http://dbpedia.org/ontology/SoccerPlayer'}"
Lukas_Mandowen,"{'http://www.wikidata.org/entity/Q937857', 'http://dbpedia.org/ontology/SoccerPlayer'}"
Luke_Christopher,{'http://dbpedia.org/ontology/MusicalArtist'}
Luke_Holden,"{'http://www.wikidata.org/entity/Q937857', 'http://dbpedia.org/ontology/SoccerPlayer'}"
Luke_Lea_(representative),{'http://dbpedia.org/ontology/OfficeHolder'}
Luke_Reynolds,"{'http://dbpedia.org/ontology/Band', 'http://www.wikidata.org/entity/Q215380', 'http://dbpedia.org/ontology/MusicalArtist'}"
Luke_Rooney_(footballer),"{'http://www.wikidata.org/entity/Q937857', 'http://www.wikidata.org/entity/Q628099', 'http://dbpedia.org/ontology/SoccerManager', 'http://dbpedia.org/ontology/SoccerPlayer'}"
Lukáš_Jarolím,"{'http://www.wikidata.org/entity/Q937857', 'http://dbpedia.org/ontology/SoccerPlayer'}"
"Lully,_Vaud","{'http://dbpedia.org/ontology/Settlement', 'http://www.wikidata.org/entity/Q486972'}"
Lulu_Popplewell,"{'http://dbpedia.org/ontology/Actor', 'http://www.wikidata.org/entity/Q33999'}"
Lumayo_Ka_Nga_Sa_Akin,"{'http://purl.org/ontology/bibo/Book', 'http://www.wikidata.org/entity/Q571', 'http://dbpedia.org/ontology/Book', 'http://schema.org/Book'}"
Lumberjack,"{'http://www.wikidata.org/entity/Q5', 'http://www.wikidata.org/entity/Q215627', 'http://dbpedia.org/ontology/PersonFunction', 'http://dbpedia.org/ontology/Person', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson', 'http://xmlns.com/foaf/0.1/Person', 'http://schema.org/Person'}"
Lumières_Award,"{'http://dbpedia.org/ontology/Award', 'http://www.wikidata.org/entity/Q5', 'http://www.wikidata.org/entity/Q618779', 'http://schema.org/Person', 'http://www.wikidata.org/entity/Q215627', 'http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/TelevisionShow', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson', 'http://xmlns.com/foaf/0.1/Person', 'http://www.wikidata.org/entity/Q15416'}"
Lunacy_(album),"{'http://dbpedia.org/ontology/Album', 'http://www.wikidata.org/entity/Q482994', 'http://schema.org/MusicAlbum'}"
"Lunenburg_County,_Virginia","{'http://dbpedia.org/ontology/AdministrativeRegion', 'http://schema.org/AdministrativeArea', 'http://dbpedia.org/ontology/Region', 'http://www.wikidata.org/entity/Q3455524'}"
Lupeni,"{'http://www.wikidata.org/entity/Q515', 'http://schema.org/City', 'http://dbpedia.org/ontology/City'}"
Lupinus_affinis,"{'http://dbpedia.org/ontology/Plant', 'http://www.wikidata.org/entity/Q756'}"
Lupinus_antoninus,"{'http://dbpedia.org/ontology/Eukaryote', 'http://www.wikidata.org/entity/Q19088'}"
Lupinus_elmeri,"{'http://dbpedia.org/ontology/Eukaryote', 'http://www.wikidata.org/entity/Q19088'}"
Lupinus_hirsutissimus,"{'http://dbpedia.org/ontology/Plant', 'http://www.wikidata.org/entity/Q756'}"
Lupinus_hyacinthinus,"{'http://dbpedia.org/ontology/Plant', 'http://www.wikidata.org/entity/Q756'}"
Lupinus_padre-crowleyi,"{'http://dbpedia.org/ontology/Eukaryote', 'http://www.wikidata.org/entity/Q19088'}"
Lupinus_rivularis,"{'http://dbpedia.org/ontology/Plant', 'http://www.wikidata.org/entity/Q756'}"
Lupita_Nyong'o,"{'http://www.wikidata.org/entity/Q5', 'http://www.wikidata.org/entity/Q215627', 'http://dbpedia.org/ontology/Person', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson', 'http://xmlns.com/foaf/0.1/Person', 'http://schema.org/Person'}"
Lusitano_G.C.,"{'http://www.wikidata.org/entity/Q476028', 'http://schema.org/SportsTeam', 'http://www.wikidata.org/entity/Q12973014', 'http://dbpedia.org/ontology/SportsTeam', 'http://dbpedia.org/ontology/SoccerClub'}"
Lussery-Villars,"{'http://dbpedia.org/ontology/Settlement', 'http://www.wikidata.org/entity/Q486972'}"
Lust_Lust_Lust,"{'http://dbpedia.org/ontology/Album', 'http://www.wikidata.org/entity/Q482994', 'http://schema.org/MusicAlbum'}"
Lute_(rapper),{'http://dbpedia.org/ontology/MusicalArtist'}
Lutel_James,"{'http://www.wikidata.org/entity/Q937857', 'http://www.wikidata.org/entity/Q628099', 'http://dbpedia.org/ontology/SoccerManager', 'http://dbpedia.org/ontology/SoccerPlayer'}"
Luther_Kaltenbach,{'http://dbpedia.org/ontology/MilitaryPerson'}
Luther_Youngdahl,"{'http://dbpedia.org/ontology/OfficeHolder', 'http://www.wikidata.org/entity/Q82955', 'http://dbpedia.org/ontology/Politician'}"
Lutricia_McNeal,{'http://dbpedia.org/ontology/MusicalArtist'}
Luxembourg,"{'http://dbpedia.org/ontology/Country', 'http://dbpedia.org/ontology/MusicalArtist', 'http://schema.org/Country', 'http://www.wikidata.org/entity/Q6256'}"
Luxoflux,"{'http://dbpedia.org/ontology/Company', 'http://www.wikidata.org/entity/Q4830453'}"
Luyolo_Nomandela,"{'http://www.wikidata.org/entity/Q937857', 'http://dbpedia.org/ontology/SoccerPlayer'}"
"Luís_Alberto_(footballer,_born_1983)","{'http://www.wikidata.org/entity/Q937857', 'http://dbpedia.org/ontology/SoccerPlayer'}"
Luís_Andrade,"{'http://www.wikidata.org/entity/Q937857', 'http://www.wikidata.org/entity/Q628099', 'http://dbpedia.org/ontology/SoccerManager', 'http://dbpedia.org/ontology/SoccerPlayer'}"
